rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,base_stop,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
12,094480,갤럭시아머니트리,KOSDAQ,434666605040,전자결제,11080.0,10597.0,20.0,15.0,20.0,7,10.0,72.0,4.359205776173285,35.294117647058826,42.65321669492477,B,9567.0,9569.6,10602.007316854884,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",9310.0,oneil,Pocket Pivot,11080.0,10597.0,4.359205776173285,breakout,돌파,11301.6,10577.1,6.4105967296665956,pullback,눌림목,9567.0,9310.0,2.686317549911153,0,130877560.0,154289620.0,2026-01-27 17:02,2,,0
13,007160,사조산업,KOSPI,307000000000,"원양어업(참치,명태,오징어),육가공,참치통조림,장류 제조/냉동냉장 창고운영/부동산 임대/컴퓨터,소프트웨어 개발,도매/팝콘,구운김 도매",61400.0,58710.0,25.0,10.0,20.0,7,10.0,72.0,4.381107491856677,48.739495798319325,49.92223843252516,-,55485.0,55016.0,62041.92916327956,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",52300.0,oneil,Pocket Pivot,61400.0,58710.0,4.381107491856677,breakout,돌파,62041.92916327956,58006.92916327956,6.50366623736158,pullback,눌림목,55485.0,52300.0,5.740290168514013,0,488610000.0,34102600.0,2026-01-27 17:02,2,,0
14,001750,한양증권,KOSPI,256479960100,증권업,20150.0,19890.0,19.0,20.0,10.0,12,10.0,71.0,3.225806451612903,9.243697478991596,20.93565985818513,R,18944.5,19042.0,19957.302481526243,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_safe"": 10}",19740.0,breakout,돌파,20553.0,19890.0,3.225806451612903,oneil,오닐,20150.0,19708.0,2.193548387096774,pullback,눌림목,18944.5,17997.274999999998,5.0000000000000115,3,1440317000.0,256625180.0,2026-01-27 17:03,2,,0
15,029460,케이씨,KOSPI,400245705750,가스/Chemical 공급 장치 등 제조 및 판매,30250.0,29343.75,25.0,10.0,13.0,12,10.0,70.0,4.897909577053962,55.46218487394958,50.56677354111013,-,28057.5,26341.0,29386.159383624235,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_safe"": 10}",26950.0,breakout,돌파,30855.0,29343.75,4.897909577053962,oneil,오닐,30250.0,29242.5,3.3305785123966944,pullback,눌림목,28057.5,26950.0,3.947251180611245,3,309836450.0,2030897700.0,2026-01-27 17:03,2,,0
16,053610,프로텍,KOSDAQ,432850000000,"Dispenser, Tray Feeder, 공압실린더",39350.0,37590.75,23.0,15.0,18.0,6,8.0,70.0,6.343897152253532,40.33613445378151,25.307600950556225,B,36212.5,34879.0,38309.721977199,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -2}",32150.0,breakout,돌파,40137.0,37590.75,6.343897152253532,oneil,오닐,39350.0,37652.5,4.313850063532401,pullback,눌림목,36212.5,34175.5,5.625129444252675,1,-177975200.0,1192956250.0,2026-01-27 17:02,2,,0
17,001940,KISCO홀딩스,KOSPI,371421156000,지주사업,26200.0,26298.023933895765,21.0,20.0,10.0,9,10.0,70.0,3.4554885797772155,15.126050420168067,39.85587634261172,R,25657.5,25998.0,27239.273933895765,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_safe"": 10}",25100.0,breakout,돌파,27239.273933895765,26298.023933895765,3.4554885797772155,oneil,Inside Day,26200.0,24628.0,6.0,pullback,눌림목,25657.5,25100.0,2.1728539413426873,1,360357850.0,719110250.0,2026-01-27 17:03,2,,0
18,083310,엘오티베큠,KOSDAQ,234914335270,반도체제조용진공펌프,13190.0,12926.092877282459,24.0,20.0,13.0,5,8.0,70.0,6.275562276969859,0.8403361344537815,34.65529110290052,R,12763.0,12460.2,13791.592877282459,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 3, ""risk_deduction"": -2}",11710.0,breakout,돌파,13791.592877282459,12926.092877282459,6.275562276969859,oneil,오닐,13190.0,12613.0,4.3745261561789235,pullback,눌림목,12763.0,12070.6,5.425056804826449,1,175721960.0,-12055070.0,2026-01-27 17:02,2,,0
19,005430,한국공항,KOSPI,213412327000,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",67400.0,63600.0,24.0,20.0,10.0,5,10.0,69.0,2.58099103928927,17.647058823529413,31.516446832600757,R,65285.0,62654.0,68473.48674850228,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_safe"": 10}",63600.0,pullback,눌림목,65285.0,63600.0,2.58099103928927,breakout,돌파,68473.48674850228,64265.986748502284,6.144714107306695,oneil,오닐,67400.0,66690.0,1.053412462908012,2,277806200.0,-194767200.0,2026-01-27 17:02,2,,0
20,005680,삼영전자,KOSPI,220400000000,"전자부품(알루미늄 전해콘덴서),전기이중층콘덴서,센서 제조,도매",11020.0,10881.15,19.0,10.0,17.0,12,10.0,68.0,3.1960606384114443,54.621848739495796,37.20315317940349,-,10464.5,10490.8,10980.574844427665,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_safe"": 10}",10650.0,breakout,돌파,11240.4,10881.15,3.1960606384114443,oneil,오닐,11020.0,10780.5,2.1733212341197823,pullback,눌림목,10464.5,9941.275,5.0000000000000036,3,570861180.0,50145690.0,2026-01-27 17:03,2,,0
21,389020,자람테크놀로지,KOSDAQ,255966249000,"XGSPON, 기가와이어, 광트랜시버 등",41300.0,39679.709235765906,21.0,20.0,13.0,7,7.0,68.0,7.403352257862411,18.48739495798319,29.70974529162146,R,38720.0,36806.0,42852.209235765906,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",37600.0,breakout,돌파,42852.209235765906,39679.709235765906,7.403352257862411,pullback,눌림목,38720.0,37600.0,2.8925619834710745,oneil,오닐,41300.0,39185.0,5.121065375302663,0,408267100.0,1277200.0,2026-01-27 17:03,2,,0
22,122640,예스티,KOSDAQ,416108011290,반도체 및 디스플레이 제조 장비,19490.0,18277.84144045362,22.0,20.0,10.0,9,7.0,68.0,7.278342902474237,14.285714285714286,23.592213749474517,R,18395.0,17779.4,19712.59144045362,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -3}",16680.0,breakout,돌파,19712.59144045362,18277.84144045362,7.278342902474237,oneil,오닐,19490.0,18533.5,4.907644946126219,pullback,눌림목,18395.0,17247.2,6.239739059527041,2,1493985000.0,3326138850.0,2026-01-27 17:03,2,,0
23,126720,수산인더스트리,KOSPI,372150300000,전력발전설비 정비 용역,26050.0,25041.0,23.0,10.0,13.0,12,9.0,67.0,5.758157389635317,94.11764705882354,47.31753759687537,-,23462.5,22181.0,25510.577606695413,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",22900.0,breakout,돌파,26571.0,25041.0,5.758157389635317,oneil,오닐,26050.0,25520.0,2.034548944337812,pullback,눌림목,23462.5,22900.0,2.397442727757059,4,1308608900.0,2199118150.0,2026-01-27 17:03,2,,0
24,004700,조광피혁,KOSPI,473418625600,"가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매",71200.0,72700.0,20.0,20.0,13.0,4,10.0,67.0,0.305364107815467,0.0,28.545394148253376,R,67690.0,68658.0,72922.6796902312,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 3, ""risk_safe"": 10}",72700.0,breakout,돌파,72922.6796902312,67987.6796902312,6.767441927481853,oneil,오닐,71200.0,69730.0,2.0646067415730336,pullback,눌림목,67690.0,64305.5,5.0,0,-62842900.0,30979600.0,2026-01-27 17:02,2,,0
25,035510,신세계 I&C,KOSPI,253194099000,"IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",18110.0,17559.825,21.0,20.0,12.0,3,10.0,66.0,4.93917887420015,10.92436974789916,35.30639784821344,R,16536.0,16702.4,18010.545424337764,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",13850.0,breakout,돌파,18472.2,17559.825,4.93917887420015,oneil,오닐,18110.0,17501.75,3.3586416344561014,pullback,눌림목,16536.0,15806.1,4.414005805515237,0,1555032510.0,-647607460.0,2026-01-27 17:02,2,,0
26,094820,일진파워,KOSDAQ,243822724530,"열교환기,압력용기",16170.0,16040.0,25.0,10.0,17.0,4,10.0,66.0,2.7489783792304885,100.0,45.50254465035075,-,14039.0,12463.6,15832.668872404722,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_safe"": 10}",16040.0,breakout,돌파,16493.4,14836.650000000001,10.044927061733784,pullback,눌림목,14039.0,13337.05,5.000000000000005,oneil,오닐,16170.0,15278.0,5.516388373531231,0,-2917888880.0,596391550.0,2026-01-27 17:02,2,,0
27,140670,알에스오토메이션,KOSDAQ,286328432000,"모션제어기, 드라이브, 에너지제어장치",22300.0,21491.0,25.0,10.0,12.0,9,10.0,66.0,3.6278026905829597,100.0,65.05355605809368,-,19108.5,16003.0,21889.44688310602,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",14500.0,oneil,Inside Day,22300.0,21491.0,3.6278026905829597,breakout,돌파,22746.0,19380.75,14.794908994988129,pullback,눌림목,19108.5,16416.3,14.089017976293277,2,1113840400.0,810930000.0,2026-01-27 17:03,2,,0
28,265520,AP시스템,KOSDAQ,296952698330,디스플레이 제조 장비,19730.0,19000.0,17.0,20.0,10.0,8,10.0,65.0,1.8797769055980171,0.0,14.3562994929818,R,19364.0,19415.6,20478.552633015282,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_safe"": 10}",19000.0,pullback,눌림목,19364.0,19000.0,1.8797769055980171,breakout,돌파,20478.552633015282,19635.552633015282,4.1165018598088094,oneil,오닐,19730.0,19168.0,2.8484541307653317,3,1038320600.0,-444841180.0,2026-01-27 17:03,2,,0
29,144510,지씨셀,KOSDAQ,410808944000,"세포치료제, 검체검사서비스, 제대혈은행",26000.0,25010.0,22.0,5.0,20.0,8,10.0,65.0,3.807692307692308,51.260504201680675,50.678710621987584,B,23787.5,24847.0,27568.759361497032,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",21200.0,oneil,Pocket Pivot,26000.0,25010.0,3.807692307692308,pullback,눌림목,23787.5,22599.5,4.994219653179191,breakout,돌파,27568.759361497032,26083.759361497032,5.386531836735369,3,1392905700.0,-193564350.0,2026-01-27 17:03,2,,0
30,200130,콜마비앤에이치,KOSDAQ GLOBAL,412994434320,건강기능식품,14040.0,12916.800000000001,14.0,24.0,16.0,4,7.0,65.0,8.0,11.764705882352942,39.97937740052704,A,12614.0,12908.4,13863.526459684888,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",17090.0,oneil,Pocket Pivot,14040.0,13692.0,2.4786324786324787,breakout,돌파,14320.800000000001,13798.800000000001,3.645047762694821,pullback,눌림목,12614.0,11983.3,5.000000000000006,0,-870885080.0,2963782700.0,2026-01-27 17:03,2,,0
31,382900,범한퓨얼셀,KOSDAQ,281228100000,"잠수함용 연료전지모듈, 건물용 연료전지 시스템, 수소충전소 구축",32100.0,32536.217388577228,24.0,10.0,13.0,11,7.0,65.0,7.228149430665772,18.48739495798319,39.64926917773865,-,29717.5,29459.0,35071.21738857723,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 3, ""risk_deduction"": -3}",28650.0,breakout,돌파,35071.21738857723,32536.217388577228,7.228149430665772,oneil,오닐,32100.0,31585.0,1.604361370716511,pullback,눌림목,29717.5,28650.0,3.59215950197695,5,2808178400.0,-47633400.0,2026-01-27 17:03,2,,0
32,092730,네오팜,KOSDAQ,303249551880,생체기능성(아토피)보습제,18920.0,19511.05759509583,22.0,10.0,12.0,11,10.0,65.0,4.598671742369034,0.0,48.10687776808652,-,17984.5,18725.2,20451.55759509583,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_squeeze"": 10, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_safe"": 10}",15780.0,breakout,돌파,20451.55759509583,19511.05759509583,4.598671742369034,oneil,오닐,18920.0,18293.0,3.3139534883720927,pullback,눌림목,17984.5,17232.1,4.18360254663739,5,2661787020.0,-147116120.0,2026-01-27 17:03,2,,0
33,026890,스틱인베스트먼트,KOSPI,468462687000,사모펀드(PEF),11240.0,10832.982312730457,19.0,10.0,15.0,12,9.0,65.0,5.378324719107239,61.34453781512605,33.53280082054601,-,9764.5,10222.8,11448.732312730457,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 3, ""risk_deduction"": -1}",10820.0,breakout,돌파,11448.732312730457,10832.982312730457,5.378324719107239,oneil,오닐,11240.0,10829.5,3.652135231316726,pullback,눌림목,9764.5,9276.275,5.0000000000000036,3,3201042920.0,192671380.0,2026-01-27 17:03,2,,0
34,045100,한양이엔지,KOSDAQ,470700000000,반도체배관설비,26150.0,24737.5,24.0,10.0,20.0,2,9.0,65.0,5.401529636711281,100.0,36.774263575997544,-,23862.5,22166.6,25207.578926584883,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",23500.0,oneil,Pocket Pivot,26150.0,24737.5,5.401529636711281,breakout,돌파,26673.0,24554.25,7.943425936340119,pullback,눌림목,23862.5,23500.0,1.5191199580932426,1,-362552100.0,-242656900.0,2026-01-27 17:02,2,,0
