rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
48,007860,서연,KOSPI,253347516760,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매",10790.0,9926.800000000001,25.0,0.0,13.0,9,7.0,54.0,8.0,51.260504201680675,48.689165237519845,-,9887.5,9720.6,10572.635213709884,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_deduction"": -3}",1,366378120.0,391560880.0,2026-01-21 17:07,2,,0
49,098070,한텍,KOSDAQ,417598844550,"열교환기 등 화공기기, 저장용 탱크",37550.0,34546.0,12.0,10.0,20.0,5,7.0,54.0,8.0,1.680672268907563,21.896505819895143,-,33380.0,33986.0,41662.08011670533,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_adx"": 2, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",1,512685400.0,-67798600.0,2026-01-21 17:07,2,,0
50,484810,티엑스알로보틱스,KOSDAQ,315198666000,"물류자동화, 로봇자동화, AMR/AGV",20400.0,18768.0,23.0,0.0,20.0,4,7.0,54.0,8.0,36.134453781512605,43.29557233388213,-,16990.0,15662.2,19039.367824540477,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",0,-2529022170.0,514695180.0,2026-01-21 17:07,2,,0
51,448900,한국피아이엠,KOSDAQ,473151211600,"내연기관 부품(터보차저, DCT변속기), IT 부품(스마트워치/스마트링), 자율주행 부품(카메라 모듈 케이스)",78800.0,72496.0,24.0,10.0,10.0,3,7.0,54.0,8.0,48.739495798319325,30.862426046738364,-,61570.0,54302.0,81029.50443492088,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -3}",0,6021759500.0,-197237000.0,2026-01-21 17:07,2,,0
52,464080,에스오에스랩,KOSDAQ,402212991000,산업용 및 차량용 라이다(LiDAR),22600.0,20792.0,25.0,0.0,12.0,9,7.0,53.0,8.0,100.0,80.55779937218942,-,17497.0,13209.0,20710.090753110122,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",1,45513600.0,2092875100.0,2026-01-21 17:07,2,,0
53,344820,KCC글라스,KOSPI,424815619200,판유리 등,26600.0,25000.0,9.0,20.0,8.0,8,8.0,53.0,6.015037593984962,15.126050420168067,38.35134309221018,R,26170.0,26627.0,27782.015178599013,True,True,"{""trend_ma20"": 5, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_deduction"": -2}",3,1235381950.0,-1176796500.0,2026-01-21 17:07,2,,0
54,003920,남양유업,KOSPI,303000000000,"시유,조제분유,발효유,이유밀,치즈,프렌치까페 제조,도매",50500.0,49050.0,7.0,10.0,15.0,11,10.0,53.0,2.8712871287128716,0.0,21.879115221245517,-,50485.0,50695.0,53268.969257755794,False,True,"{""trend_ma20"": 5, ""trend_adx"": 2, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_safe"": 10}",5,320441700.0,-133181200.0,2026-01-21 17:08,2,,0
55,004310,현대약품,KOSPI,379520000000,"타코실, 마이녹실, 테놀민, 미에로화이바 등",11860.0,10911.2,25.0,0.0,12.0,9,7.0,53.0,8.0,100.0,51.5665794611635,-,9291.5,6496.2,11552.83065797614,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",1,9176992710.0,949250.0,2026-01-21 17:07,2,,0
56,037710,광주신세계,KOSPI,245081452000,백화점,30800.0,30400.0,15.0,10.0,7.0,11,10.0,53.0,1.2987012987012987,33.61344537815126,62.80089877976576,-,31300.0,31249.0,32351.294174811264,True,False,"{""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_dryup"": 7, ""risk_safe"": 10}",5,555250500.0,-204569200.0,2026-01-21 17:08,2,,0
57,045100,한양이엔지,KOSDAQ,451800000000,반도체배관설비,25100.0,22400.0,25.0,0.0,18.0,9,1.0,53.0,10.756972111553784,100.0,48.36725294169685,-,23145.0,21792.0,24535.383468717955,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -9}",3,-147592800.0,537284350.0,2026-01-21 17:08,2,,0
58,060720,KH바텍,KOSDAQ,336456450820,"휴대폰부품(SHIELD, BRACKET)",14210.0,13073.2,24.0,10.0,8.0,4,7.0,53.0,8.0,85.71428571428571,33.80380558066916,-,12437.5,11955.4,14198.306417558983,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_deduction"": -3}",0,-778572610.0,217392940.0,2026-01-21 17:07,2,,0
59,253590,네오셈,KOSDAQ,485631645480,반도체 검사장비,11070.0,10500.0,25.0,0.0,12.0,6,9.0,52.0,5.149051490514905,40.33613445378151,46.31059801204974,-,10936.0,10547.8,12659.862548552606,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -1}",1,-1040508940.0,127375320.0,2026-01-21 17:07,2,,0
60,170920,엘티씨,KOSDAQ,251954405100,FPD(LCD/OLED) 및 반도체용 박리액,23850.0,20750.0,25.0,10.0,11.0,6,0.0,52.0,12.997903563941298,57.983193277310924,65.03258847361283,-,21248.5,18775.8,23785.44276350328,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 3, ""risk_deduction"": -10}",1,-4684070100.0,1116029150.0,2026-01-21 17:07,2,,0
61,079960,동양이엔피,KOSDAQ,220080000000,"휴대폰용,OA기기및통신장비용,디지털가전용전원공급장치",28000.0,24500.0,23.0,10.0,15.0,4,0.0,52.0,12.5,96.63865546218487,26.093949242138518,-,26275.0,25032.0,28417.9244859655,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_deduction"": -10}",0,-357415650.0,113017500.0,2026-01-21 17:07,2,,0
62,361390,제노코,KOSDAQ,240261539700,"위성탑재체, 위성운용국, 항공전자 등",27300.0,25116.0,25.0,0.0,13.0,7,7.0,52.0,8.0,100.0,70.84317388551813,-,21855.5,17658.0,24994.02114193189,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 3, ""risk_deduction"": -3}",0,1267348800.0,458413250.0,2026-01-21 17:07,2,,0
63,215100,로보로보,KOSDAQ,239501303580,교육용로봇,11770.0,10828.4,22.0,0.0,20.0,3,7.0,52.0,8.0,41.1764705882353,22.980654650002357,-,8154.0,8015.4,10222.127773526128,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",0,419376980.0,-250292180.0,2026-01-21 17:07,2,,0
64,072710,농심홀딩스,KOSPI,399313719000,"지주회사,투자자문,경영컨설팅 서비스",86100.0,85300.0,11.0,10.0,12.0,9,10.0,52.0,0.9291521486643438,15.126050420168067,39.81316252925115,-,89250.0,92104.0,98080.48948247677,False,True,"{""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_safe"": 10}",1,113222700.0,135069900.0,2026-01-21 17:08,2,,0
65,338840,와이바이오로직스,KOSDAQ,335435590100,항체의약품 및 항체후보물질 연구개발,22100.0,20332.0,7.0,15.0,20.0,3,7.0,52.0,8.0,2.5210084033613445,14.825084252288276,B,24437.5,24573.0,28151.466852707897,False,True,"{""trend_ma200"": 5, ""trend_align_50_200"": 2, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",0,2924010800.0,-1791036450.0,2026-01-21 17:07,2,,0
66,099190,아이센스,KOSDAQ,407216908500,"혈당측정스트립, 혈당측정기기 등",14750.0,14600.0,5.0,10.0,17.0,9,10.0,51.0,1.0169491525423728,13.445378151260504,41.732633195710335,-,15568.5,16295.6,17974.003808550744,False,True,"{""trend_adx"": 5, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_safe"": 10}",1,144164600.0,251736380.0,2026-01-21 17:08,2,,0
67,144510,지씨셀,KOSDAQ,348397585200,"세포치료제, 검체검사서비스, 제대혈은행",22050.0,21700.0,12.0,0.0,20.0,9,10.0,51.0,1.5873015873015872,54.621848739495796,41.30060904094187,-,24207.5,24932.0,27609.132732007638,False,False,"{""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",1,133707950.0,40639450.0,2026-01-21 17:08,2,,0
68,285490,노바텍,KOSDAQ,255406318650,"Magnet, Shield Magnet, 심재",24150.0,20950.0,23.0,10.0,10.0,8,0.0,51.0,13.250517598343686,100.0,28.28388131373753,-,22477.5,21270.8,24003.963200065304,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -10}",3,4756963050.0,-201998550.0,2026-01-21 17:08,2,,0
69,051360,토비스,KOSDAQ,244211504940,Gaming모니터,15430.0,14830.0,15.0,10.0,8.0,8,10.0,51.0,3.888528839922229,16.80672268907563,23.234490241464037,-,15429.5,15287.0,16362.863131967291,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 2, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_safe"": 10}",3,1400921610.0,-2049393210.0,2026-01-21 17:08,2,,0
70,002230,피에스텍,KOSDAQ,307417429000,"적산계기, 전기차충전기, 신재생에너지 발전소 설치",15950.0,14674.0,25.0,0.0,10.0,9,7.0,51.0,8.0,100.0,72.00170480053806,-,10898.5,7192.7,13560.522870441197,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -3}",1,169618340.0,247146770.0,2026-01-21 17:08,2,,0
71,054450,텔레칩스,KOSDAQ,231403880240,"디지털미디어프로세서,발신자정보표시칩",15280.0,14500.0,25.0,0.0,12.0,5,9.0,51.0,5.104712041884817,100.0,47.82380551827985,-,15151.0,13542.2,16468.766467183148,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -1}",2,2462709910.0,-24335550.0,2026-01-21 17:07,2,,0
72,037460,삼지전자,KOSDAQ,273172058280,"통신기기,정보기기,BACKLIGHTUNIT사업",16740.0,15720.0,25.0,10.0,8.0,0,8.0,51.0,6.093189964157706,100.0,68.45973961289152,-,15819.0,14334.0,17106.996663825652,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_deduction"": -2}",0,-638066880.0,-514965390.0,2026-01-21 17:07,2,,0
73,042370,비츠로테크,KOSDAQ,294226280750,"차단기, 개폐기",11230.0,10331.6,25.0,0.0,15.0,4,7.0,51.0,8.0,100.0,44.45268143212325,-,9776.0,9024.2,10664.217366127183,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 3, ""risk_deduction"": -3}",0,-3872979330.0,66591980.0,2026-01-21 17:07,2,,0
74,089890,코세스,KOSDAQ,414624050000,반도체SolderBall부착장비등,25000.0,23000.0,12.0,10.0,15.0,6,7.0,50.0,8.0,3.361344537815126,17.581685565628238,-,23182.5,25205.0,32461.679178162045,False,True,"{""trend_ma20"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 3, ""risk_deduction"": -3}",1,-2100344250.0,2751628950.0,2026-01-21 17:07,2,,0
75,354320,알멕,KOSDAQ,279622918750,알루미늄 압출 제품,43750.0,40250.0,25.0,0.0,12.0,5,7.0,49.0,8.0,100.0,83.04689469540791,-,30346.0,24087.0,38811.771954591444,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",1,1099431650.0,-270473100.0,2026-01-21 17:08,2,,0
76,003650,미창석유,KOSPI,211196180800,"윤활유,고무배합유,전기절연유 제조,판매,수출입",121400.0,113000.0,18.0,10.0,8.0,5,8.0,49.0,6.919275123558484,91.59663865546219,28.89745515441886,-,122085.0,115818.0,127102.3028132533,True,False,"{""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_deduction"": -2}",2,141485300.0,-42316600.0,2026-01-21 17:07,2,,0
77,126720,수산인더스트리,KOSPI,384293400000,전력발전설비 정비 용역,26900.0,24748.0,22.0,0.0,16.0,4,7.0,49.0,8.0,69.74789915966386,34.00818714545113,-,22575.0,21751.0,24541.509140466216,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 4, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",0,-180592250.0,2777594950.0,2026-01-21 17:07,2,,0
78,327260,RF머트리얼즈,KOSDAQ,208300805700,"광통신, RF통신용 패키지",24700.0,22724.0,24.0,0.0,12.0,6,7.0,49.0,8.0,50.42016806722689,37.43208354349061,-,24182.5,21045.2,26362.175083853374,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",1,-1730443050.0,319354200.0,2026-01-21 17:08,2,,0
79,190510,나무가,KOSDAQ,339896671400,"스마트폰 카메라모듈, 노트북 카메라모듈",24200.0,23500.0,25.0,0.0,12.0,2,10.0,49.0,2.8925619834710745,100.0,61.15117006810165,-,22529.0,18823.2,25578.260573190117,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",2,-310526100.0,-179202250.0,2026-01-21 17:07,2,,0
80,200710,에이디테크놀로지,KOSDAQ,460348153500,주문형 반도체,34250.0,30250.0,23.0,10.0,12.0,4,0.0,49.0,11.678832116788321,80.67226890756302,29.798191616824106,-,32157.5,28497.0,35853.14404773597,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -10}",0,-12945920800.0,1234831450.0,2026-01-21 17:07,2,,0
81,001820,삼화콘덴서,KOSPI,316008000000,콘덴서(축전기) 제조,30400.0,28200.0,16.0,3.0,20.0,3,7.0,49.0,7.236842105263158,45.378151260504204,32.49479394418131,C,29607.5,30631.0,34392.6732095141,False,False,"{""trend_ma20"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_setup_c"": 3, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",0,257848500.0,-887689950.0,2026-01-21 17:07,2,,0
82,371950,풍원정밀,KOSDAQ,275349958200,OLED 증착용 Metal Mask,12150.0,10570.0,23.0,10.0,8.0,7,0.0,48.0,13.004115226337449,100.0,61.47609280423686,-,10946.5,10094.6,12268.652565033912,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_deduction"": -10}",0,366339600.0,462457140.0,2026-01-21 17:08,2,,0
83,083310,엘오티베큠,KOSDAQ,214610897650,반도체제조용진공펌프,12050.0,11710.0,15.0,10.0,13.0,0,10.0,48.0,2.8215767634854774,0.0,40.18291005722238,-,12634.5,12504.6,13870.048284723798,False,True,"{""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 3, ""risk_safe"": 10}",0,-103164830.0,-64541160.0,2026-01-21 17:07,2,,0
84,036560,KZ정밀,KOSDAQ,218295000000,"펌프, 밸브, 주물",13860.0,13630.0,12.0,10.0,12.0,4,10.0,48.0,1.6594516594516595,15.126050420168067,50.939042101003864,-,14682.0,14724.4,15815.061456562935,False,True,"{""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",0,-126219260.0,14110.0,2026-01-21 17:08,2,,0
85,092460,한라IMS,KOSDAQ,279743268000,"선용원격자동측정시스템,선용원격자동경보시스템",16350.0,16100.0,10.0,10.0,12.0,6,10.0,48.0,1.529051987767584,5.042016806722689,14.234529411374991,-,17167.0,16752.0,18777.69461535963,False,True,"{""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",1,-920917250.0,161181360.0,2026-01-21 17:08,2,,0
86,290740,액트로,KOSDAQ,207842477150,모바일용 액츄에이터 및 조립자동화 설비,20650.0,18998.0,25.0,0.0,10.0,6,7.0,48.0,8.0,97.47899159663865,47.22675949626641,-,18242.5,11597.6,22491.6427951906,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -3}",1,-2640108780.0,1037594660.0,2026-01-21 17:08,2,,0
87,095500,미래나노텍,KOSDAQ,321883789620,LCDBLU용광학필름,10380.0,10100.0,7.0,10.0,15.0,5,10.0,47.0,2.697495183044316,0.8403361344537815,18.014109859349308,-,10533.5,11529.2,13452.829553036452,False,True,"{""trend_ma200"": 5, ""trend_align_50_200"": 2, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_safe"": 10}",2,553758850.0,-13818910.0,2026-01-21 17:08,2,,0
88,308430,셀비온,KOSDAQ,295124730000,"셀비온그린주, 셀비온메브로페닌주, 도페정 등",23000.0,21000.0,20.0,0.0,17.0,5,5.0,47.0,8.695652173913043,22.689075630252102,19.719864046293946,-,22757.5,22251.0,27182.634004497828,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -5}",1,1189046400.0,-740729550.0,2026-01-21 17:08,2,,0
89,114840,아이패밀리에스씨,KOSDAQ,256161321000,"색조화장품 브랜드 `롬앤(Rom&nd)', IT기반 웨딩서비스 브랜드 `아이웨딩`",14790.0,14450.0,8.0,10.0,13.0,5,10.0,46.0,2.2988505747126435,16.80672268907563,29.550224008368538,-,14630.5,14872.6,17793.71419541073,False,True,"{""trend_ma20"": 5, ""trend_adx"": 3, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_safe"": 10}",2,414685160.0,-371637590.0,2026-01-21 17:08,2,,0
90,078350,한양디지텍,KOSDAQ,350620786000,메모리 모듈,23000.0,21050.0,25.0,0.0,11.0,5,5.0,46.0,8.478260869565217,32.773109243697476,49.73604364021046,-,22567.5,21792.6,25326.16645197508,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 3, ""risk_deduction"": -5}",1,1255437850.0,-4500348050.0,2026-01-21 17:08,2,,0
91,065660,안트로젠,KOSDAQ,373227530000,줄기세포치료제,37300.0,35650.0,20.0,0.0,12.0,3,10.0,45.0,4.423592493297587,90.75630252100841,45.790791988485125,-,43597.5,34598.0,52510.04589755453,False,False,"{""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",0,287292950.0,-529943750.0,2026-01-21 17:08,2,,0
92,482630,삼양엔씨켐,KOSDAQ,294944573000,"반도체 포토레지스트용 기초화합물(KrF PR용 소재, ArF PR용 소재, Wet Chemical)",26950.0,23500.0,25.0,10.0,10.0,0,0.0,45.0,12.80148423005566,100.0,70.25575252696837,-,24767.5,21602.6,27639.522571092974,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_today"": 5, ""risk_deduction"": -10}",0,-1200296200.0,-344758800.0,2026-01-21 17:07,2,,0
93,041920,메디아나,KOSDAQ,236755378790,"환자감시장치, 자동심장 제세동기(AED)",12730.0,11840.0,25.0,0.0,12.0,0,8.0,45.0,6.991358994501179,99.15966386554622,54.68624722638799,-,11519.0,8615.0,14186.217616039983,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -2}",0,-2178461200.0,-666028970.0,2026-01-21 17:07,2,,0
94,357550,석경에이티,KOSDAQ,310389500000,바이오 및 전기전자 나노 소재,56900.0,55500.0,15.0,0.0,17.0,3,10.0,45.0,2.460456942003515,85.71428571428571,48.268586569568825,-,64585.0,59490.0,75400.19045387326,False,False,"{""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_safe"": 10}",0,95882700.0,-66074200.0,2026-01-21 17:08,2,,0
95,108380,대양전기공업,KOSDAQ,244445358150,"해상용 조명등기구, (함정용)전자시스템, 배전반류 등",25550.0,25300.0,9.0,10.0,13.0,2,10.0,44.0,0.9784735812133072,11.764705882352942,21.486656756593955,-,27445.0,28364.0,31395.74019745822,False,True,"{""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_safe"": 10}",1,-1649614400.0,-624472750.0,2026-01-21 17:08,2,,0
96,462350,이노스페이스,KOSDAQ,478407872800,"소형발사체, 로켓추진기관, 과학로켓, 시험평가용역",23200.0,21344.0,25.0,0.0,10.0,2,7.0,44.0,8.0,100.0,89.15566624053416,-,17802.5,13861.94,22079.12677910272,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -3}",1,-386169750.0,-9189833750.0,2026-01-21 17:08,2,,0
97,000860,강남제비스코,KOSPI,217880000000,"도료(페인트,락카,신나,에나멜,바니쉬),안료 제조,판매",16760.0,15419.2,25.0,0.0,12.0,0,7.0,44.0,8.0,100.0,73.79688281923505,-,14481.5,13204.2,15851.580775915801,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",0,-596271680.0,-96376610.0,2026-01-21 17:08,2,,0
98,200880,서연이화,KOSPI,438130963770,자동차 도어 트림 및 시트,16210.0,14913.2,23.0,0.0,13.0,0,7.0,43.0,8.0,100.0,29.01552705506077,-,13735.5,12995.2,14977.822320918378,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",0,-8383096800.0,-429756570.0,2026-01-21 17:08,2,,0
