rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,base_stop,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,031430,신세계인터내셔날,KOSPI,430831170000,"섬유, 의복, 신발 및 가죽제품 소매",12190.0,11875.800000000001,25.0,15.0,18.0,15,10.0,83.0,4.487767215171548,39.49579831932773,43.0725983769568,B,11032.5,10947.0,11946.695552601732,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",10380.0,breakout,돌파,12433.800000000001,11875.800000000001,4.487767215171548,oneil,오닐,12190.0,11818.0,3.051681706316653,pullback,눌림목,11032.5,10586.1,4.046227056424198,5,2396235540.0,349275880.0,2026-01-30 18:19,2,,0
2,101160,월덱스,KOSDAQ,427634718700,반도체용링및전극,25900.0,24835.0,22.0,25.0,13.0,11,10.0,81.0,4.1119691119691115,10.92436974789916,22.969598379860972,B,23007.5,22310.0,25340.399357306957,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_safe"": 10}",20100.0,oneil,Pocket Pivot,25900.0,24835.0,4.1119691119691115,breakout,돌파,26418.0,24820.5,6.047013399954576,pullback,눌림목,23007.5,21729.5,5.5547104205150495,5,3007398950.0,-8092786750.0,2026-01-30 18:19,2,,0
3,035510,신세계 I&C,KOSPI,255710661000,"IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",18290.0,17694.3,24.0,20.0,15.0,12,9.0,80.0,5.153893159231981,14.285714285714286,39.44973936735669,R,16811.0,16799.4,18188.089268545173,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_deduction"": -1}",13850.0,breakout,돌파,18655.8,17694.3,5.153893159231981,oneil,오닐,18290.0,17649.0,3.5046473482777474,pullback,눌림목,16811.0,16041.8,4.575575516031175,3,2251259050.0,73230400.0,2026-01-30 18:19,2,,0
4,083310,엘오티베큠,KOSDAQ,245778455400,반도체제조용진공펌프,13800.0,13206.5,23.0,20.0,18.0,8,10.0,79.0,4.300724637681159,4.201680672268908,27.68094020704431,R,12911.5,12508.4,13824.184556028822,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",11710.0,oneil,Pocket Pivot,13800.0,13206.5,4.300724637681159,breakout,돌파,13824.184556028822,12933.934556028822,6.439801178809898,pullback,눌림목,12911.5,12199.3,5.516012856755611,4,1748374730.0,-568302260.0,2026-01-30 18:19,2,,0
5,241770,메카로,KOSDAQ,259402688000,반도체용 전구체 및 히터블록,25450.0,24115.0,24.0,25.0,20.0,0,9.0,78.0,5.245579567779961,10.92436974789916,31.411269930183135,B,23790.0,22864.0,26592.63846349698,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",15210.0,oneil,Pocket Pivot,25450.0,24115.0,5.245579567779961,breakout,돌파,26592.63846349698,24590.13846349698,7.530279489749689,pullback,눌림목,23790.0,22188.0,6.73392181588903,0,-91074350.0,-24103400.0,2026-01-30 18:19,2,,0
6,136490,선진,KOSPI,267520545000,조제동물사료,11250.0,10910.0,22.0,25.0,16.0,5,10.0,78.0,3.022222222222222,15.966386554621849,32.831403103356415,B,9827.0,9675.8,10743.12689772552,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_safe"": 10}",9850.0,oneil,Pocket Pivot,11250.0,10910.0,3.022222222222222,breakout,돌파,11475.0,10965.0,4.444444444444445,pullback,눌림목,9827.0,9335.65,5.0000000000000036,1,124934980.0,-107025140.0,2026-01-30 18:19,2,,0
7,146320,비씨엔씨,KOSDAQ,202975058780,반도체용 합성쿼츠 포커스링,15860.0,14921.5,23.0,25.0,18.0,3,9.0,78.0,5.917402269861286,16.80672268907563,26.05496395767978,B,14269.0,13486.4,15366.917207107339,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",13450.0,oneil,Pocket Pivot,15860.0,14921.5,5.917402269861286,breakout,돌파,16177.2,14769.45,8.702062161560715,pullback,눌림목,14269.0,13450.0,5.739715467096503,0,164080860.0,-4555760.0,2026-01-30 18:19,2,,0
8,112290,와이씨켐,KOSDAQ,238608862000,반도체 및 디스플레이용 화학소재,23600.0,21811.20396005024,23.0,20.0,13.0,15,7.0,78.0,7.869324785508211,5.882352941176471,48.849893767992874,R,21551.5,20865.6,23674.20396005024,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",20800.0,breakout,돌파,23674.20396005024,21811.20396005024,7.869324785508211,pullback,눌림목,21551.5,20800.0,3.486996264761154,oneil,오닐,23600.0,22395.0,5.1059322033898304,5,3611585900.0,446591850.0,2026-01-30 18:19,2,,0
9,005680,삼영전자,KOSPI,227200000000,"전자부품(알루미늄 전해콘덴서),전기이중층콘덴서,센서 제조,도매",11360.0,11101.0,22.0,10.0,20.0,15,10.0,77.0,2.279929577464789,67.22689075630252,34.52600716750478,-,10559.0,10540.8,11080.530322369215,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",10650.0,oneil,Pocket Pivot,11360.0,11101.0,2.279929577464789,breakout,돌파,11587.2,11198.7,3.352837613918807,pullback,눌림목,10559.0,10031.05,5.000000000000007,5,292043990.0,53863870.0,2026-01-30 18:19,2,,0
10,199820,제일일렉트릭,KOSDAQ,227532800000,"PCB Assay, 배선기구, 분전반 등",10240.0,9368.8,23.0,20.0,20.0,5,9.0,77.0,5.145287030474848,11.764705882352942,52.16989933032737,R,9877.0,9484.6,10589.819221229765,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",8650.0,pullback,눌림목,9877.0,9368.8,5.145287030474848,breakout,돌파,10589.819221229765,9954.569221229765,5.998685971206128,oneil,오닐,10240.0,10075.0,1.611328125,2,998953670.0,-29748630.0,2026-01-30 18:19,2,,0
