rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,base_stop,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,097230,HJ중공업,KOSPI,2460548124000,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사",27250.0,25542.5,25.0,25.0,18.0,7,8.0,83.0,6.2660550458715605,3.361344537815126,50.90191693828877,B,24425.0,22954.0,27255.29231079317,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -2}",11380.0,oneil,Pocket Pivot,27250.0,25542.5,6.2660550458715605,breakout,돌파,27255.29231079317,24694.04231079317,9.397257496980643,pullback,눌림목,24425.0,22376.0,8.38894575230297,0,199840650.0,4135949100.0,2026-01-27 17:06,1,,0
2,017940,E1,KOSPI,605738000000,"LPG(프로판,부탄가스),가스기기판매",88300.0,86182.89917245565,21.0,20.0,15.0,15,10.0,81.0,4.488385098055562,13.445378151260504,33.17396784228266,R,82310.0,83986.0,90232.89917245565,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_safe"": 10}",77500.0,breakout,돌파,90232.89917245565,86182.89917245565,4.488385098055562,oneil,오닐,88300.0,85600.0,3.057757644394111,pullback,눌림목,82310.0,79070.0,3.936338233507472,5,1875952400.0,162014800.0,2026-01-27 17:06,1,,0
3,290650,엘앤씨바이오,KOSDAQ,1694228696600,"인체조직(피부, 뼈, 연골)",68200.0,64730.0,22.0,15.0,20.0,15,9.0,81.0,5.087976539589443,25.210084033613445,59.48461056199064,B,58820.0,60620.0,71579.28142421837,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",43000.0,oneil,Pocket Pivot,68200.0,64730.0,5.087976539589443,breakout,돌파,71579.28142421837,66374.28142421837,7.271657239966261,pullback,눌림목,58820.0,54656.0,7.079224753485209,5,16262681900.0,18407255200.0,2026-01-27 17:06,1,,0
4,033100,제룡전기,KOSDAQ,668196214400,"송배전용금구류,변압기",41600.0,40148.25,24.0,25.0,16.0,4,9.0,78.0,5.382140837104073,16.80672268907563,35.703559949605264,B,38297.5,36672.0,40839.00601228187,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -1}",36150.0,breakout,돌파,42432.0,40148.25,5.382140837104073,oneil,오닐,41600.0,40077.5,3.6598557692307696,pullback,눌림목,38297.5,36470.5,4.770546380312031,0,-4354643250.0,7071024500.0,2026-01-27 17:06,1,,0
5,161580,필옵틱스,KOSDAQ,1188859547600,디스플레이 및 반도체 제조공정용 제작,50800.0,48669.69679963475,20.0,20.0,18.0,9,8.0,75.0,6.4848105715618,17.647058823529413,13.505778113932966,R,44665.0,43464.0,52044.69679963475,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -2}",43650.0,breakout,돌파,52044.69679963475,48669.69679963475,6.4848105715618,pullback,눌림목,44665.0,43650.0,2.2724728534646816,oneil,오닐,50800.0,48550.0,4.429133858267717,1,18938484900.0,13642240850.0,2026-01-27 17:06,1,,0
6,251970,펌텍코리아,KOSDAQ,757640000000,화장품 용기,61100.0,58129.5,21.0,24.0,18.0,4,8.0,75.0,6.727158948685857,17.647058823529413,29.350843553206612,A,55090.0,54426.0,58683.27136942855,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -2}",52400.0,breakout,돌파,62322.0,58129.5,6.727158948685857,oneil,오닐,61100.0,58305.0,4.574468085106383,pullback,눌림목,55090.0,52400.0,4.882918860047195,0,-9695100.0,5447569800.0,2026-01-27 17:06,1,,0
7,032500,케이엠더블유,KOSDAQ,722007122760,RF 부품 및 중계기,17640.0,17190.0,20.0,20.0,18.0,7,10.0,75.0,2.5510204081632653,3.361344537815126,19.657802610165554,R,15299.5,15217.2,17295.7174487596,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",17190.0,oneil,Pocket Pivot,17640.0,16898.0,4.2063492063492065,breakout,돌파,17992.8,16879.8,6.185807656395892,pullback,눌림목,15299.5,14534.525,5.000000000000003,0,2246892670.0,9019854760.0,2026-01-27 17:06,1,,0
8,035420,NAVER,KOSPI,44154017597000,포털 서비스 및 온라인 광고,281500.0,270350.0,24.0,15.0,13.0,12,10.0,74.0,3.960923623445826,27.73109243697479,39.19410069221999,B,252850.0,248520.0,275441.26072493114,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_safe"": 10}",225500.0,oneil,Pocket Pivot,281500.0,270350.0,3.960923623445826,breakout,돌파,287130.0,270405.0,5.824887681537979,pullback,눌림목,252850.0,239470.0,5.291674906070793,3,316432046000.0,176688984500.0,2026-01-27 17:07,1,,0
9,950160,코오롱티슈진,KOSDAQ,8180650349500,골관절염 치료제,98300.0,91656.0,24.0,15.0,18.0,12,5.0,74.0,8.587158159296273,68.0672268907563,37.17792980972809,B,76385.0,74368.0,96047.02432165568,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -5}",45550.0,breakout,돌파,100266.0,91656.0,8.587158159296273,oneil,오닐,98300.0,92560.0,5.839267548321465,pullback,눌림목,76385.0,69497.0,9.017477253387444,3,11543934600.0,9759084900.0,2026-01-27 17:07,1,,0
10,010120,LS ELECTRIC,KOSPI,16110000000000,"고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",537000.0,522600.0,24.0,24.0,13.0,3,10.0,74.0,2.6815642458100557,9.243697478991596,38.79336794547021,A,503975.0,485430.0,535986.7104740259,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_safe"": 10}",485500.0,oneil,Pocket Pivot,537000.0,522600.0,2.6815642458100557,breakout,돌파,547740.0,503340.0,8.106035710373535,pullback,눌림목,503975.0,485500.0,3.665856441291731,0,3565925000.0,-27598064000.0,2026-01-27 17:06,1,,0
11,069260,TKG휴켐스,KOSPI,787321604880,"화합물,화학제품 제조",19260.0,18826.0,22.0,15.0,15.0,11,10.0,73.0,2.2533748701973,64.70588235294117,42.153949448346495,B,18475.0,18730.2,19903.941303045256,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",17980.0,oneil,Pocket Pivot,19260.0,18826.0,2.2533748701973,pullback,눌림목,18475.0,17980.0,2.6792963464140733,breakout,돌파,19903.941303045256,19252.941303045256,3.270709002243684,5,2040110040.0,-1634800680.0,2026-01-27 17:07,1,,0
