rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,base_stop,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
22,006650,대한유화,KOSPI,1015950000000,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조",156300.0,139106.0,24.0,20.0,12.0,6,8.0,70.0,6.9773973518790955,8.403361344537815,32.12748900556544,R,149540.0,147240.0,164405.90123429697,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -2}",97800.0,pullback,눌림목,149540.0,139106.0,6.9773973518790955,breakout,돌파,164405.90123429697,151363.40123429697,7.9331093969753335,oneil,오닐,156300.0,146922.0,6.0,1,-1128360400.0,3303979200.0,2026-01-30 18:18,1,,0
23,003090,대웅,KOSPI,1395407520000,"지주회사/의약품,화공약품,농예약품,위생용품,의료용구,식품,전기전자기구,부품 제조,판매",24000.0,24260.597035619227,22.0,10.0,13.0,15,10.0,70.0,4.183950118545587,5.042016806722689,44.61429472323487,-,22195.0,23002.0,25319.972035619227,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_safe"": 10}",23000.0,breakout,돌파,25319.972035619227,24260.597035619227,4.183950118545587,oneil,오닐,24000.0,23293.75,2.9427083333333335,pullback,눌림목,22195.0,21085.25,5.0,5,3502343050.0,1085573750.0,2026-01-30 18:20,1,,0
24,281820,케이씨텍,KOSPI,977617761750,"반도체, 디스플레이 제조 장비",47250.0,44977.5,22.0,15.0,18.0,5,10.0,70.0,4.809523809523809,35.294117647058826,21.700484579072953,B,41497.5,39850.0,45259.8570412622,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",41400.0,oneil,Pocket Pivot,47250.0,44977.5,4.809523809523809,breakout,돌파,48195.0,44786.25,7.072829131652661,pullback,눌림목,41497.5,41400.0,0.23495391288631842,2,6177403900.0,-1902223600.0,2026-01-30 18:18,1,,0
25,139480,이마트,KOSPI,2511219529000,대형마트,91000.0,88972.5,24.0,10.0,13.0,12,10.0,69.0,4.145119586296056,23.529411764705884,38.263252616012004,-,84625.0,83392.0,90854.88247369076,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_safe"": 10}",61800.0,breakout,돌파,92820.0,88972.5,4.145119586296056,oneil,오닐,91000.0,88435.0,2.818681318681319,pullback,눌림목,84625.0,81547.0,3.6372230428360415,3,10518563800.0,323018500.0,2026-01-30 18:19,1,,0
26,002020,코오롱,KOSPI,779623872000,지주회사,60400.0,57755.0,21.0,5.0,18.0,15,10.0,69.0,4.379139072847682,42.016806722689076,39.67349731599887,B,47235.0,49705.0,57310.186878356355,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",30200.0,oneil,오닐,60400.0,57755.0,4.379139072847682,breakout,돌파,61608.0,57640.5,6.439910401246592,pullback,눌림목,47235.0,44061.0,6.719593521752937,5,13080407850.0,144112750.0,2026-01-30 18:20,1,,0
27,003160,디아이,KOSPI,974935000000,"반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업",34450.0,30882.75,25.0,15.0,20.0,9,0.0,69.0,12.112609920601042,68.90756302521008,66.84907169507815,B,30210.0,25071.8,33547.57621170186,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -10}",24300.0,breakout,돌파,35139.0,30882.75,12.112609920601042,oneil,오닐,34450.0,31612.5,8.236574746008708,pullback,눌림목,30210.0,26805.0,11.271102284011917,1,9912179000.0,13572687900.0,2026-01-30 18:19,1,,0
28,059090,미코,KOSDAQ,592479473940,반도체 및 디스플레이 부품 제조,17730.0,16991.0,21.0,5.0,18.0,15,10.0,69.0,4.168076706147772,71.42857142857143,25.37423768060334,B,13970.5,13765.4,15818.500623012671,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 3, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",15050.0,oneil,Pocket Pivot,17730.0,16991.0,4.168076706147772,pullback,눌림목,13970.5,13271.974999999999,5.000000000000011,breakout,돌파,18084.6,16976.1,6.1295245678643715,5,15132352190.0,16830493450.0,2026-01-30 18:20,1,,0
29,290650,엘앤씨바이오,KOSDAQ,2290438208600,"인체조직(피부, 뼈, 연골)",92200.0,87355.0,22.0,5.0,18.0,15,9.0,69.0,5.254880694143167,54.621848739495796,54.838803520045815,B,61805.0,62242.0,76462.1771277925,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",43000.0,oneil,Pocket Pivot,92200.0,87355.0,5.254880694143167,breakout,돌파,94044.0,86776.5,7.727765726681128,pullback,눌림목,61805.0,55991.0,9.407005905671062,5,90705967100.0,52964602300.0,2026-01-30 18:20,1,,0
30,001800,오리온홀딩스,KOSPI,1309289319800,자회사 관리 지주사업 등,20900.0,20790.0,22.0,20.0,6.0,11,10.0,69.0,0.5263157894736842,0.0,46.05922727815025,R,20346.5,20412.0,21548.090937634246,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""vol_today"": 3, ""risk_safe"": 10}",19650.0,oneil,Inside Day,20900.0,20790.0,0.5263157894736842,pullback,눌림목,20346.5,19674.2,3.3042538028653543,breakout,돌파,21548.090937634246,20707.715937634246,3.899997463498102,5,2524876600.0,-1534143350.0,2026-01-30 18:19,1,,0
31,012510,더존비즈온,KOSPI,2959283161600,응용 소프트웨어 개발 및 공급업,97400.0,94770.0,25.0,15.0,16.0,3,10.0,69.0,2.700205338809035,32.773109243697476,48.30268902918431,B,93670.0,91382.0,99569.25063297308,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_safe"": 10}",80400.0,oneil,Pocket Pivot,97400.0,94770.0,2.700205338809035,pullback,눌림목,93670.0,88960.0,5.028290808156293,breakout,돌파,99569.25063297308,93681.75063297308,5.9129700811972485,0,6112063400.0,-6631437400.0,2026-01-30 18:18,1,,0
